"","date","plot","treatment","moisture","hurricane","session","dlen.mm.cm2.day","mortLength.mm.cm2.day","len.mm.cm2","prodSA.m2.m2.day","morSA.m2.m2.day","SA.m2.m2","stock.newRMLg.m2","prod2.newRMLg.m2.day","mort.newRMLg.m2.day","lndlen.mm.cm2.day","lnmortLength.mm.cm2.day","lnlen.mm.cm2","lnprodSA.m2.m2.day","lnmorSA.m2.m2.day","lnSA.m2.m2","lnstock.newRMLg.m2","lnprod2.newRMLg.m2.day","lnmort.newRMLg.m2.day","temperature"
"149",2018-03-16,5,"Control",0.40070337660782,"after",26,19.6597453750945,0.920613711734693,1761.26597171202,0.317413385180683,0.0074210666896264,39.3470036695725,2965.84193491295,17.9981178563497,0.0673194798635344,2.97857824973868,-0.082606136071207,7.47378818834486,-1.14723530348862,-4.89004730405494,3.67242236782341,7.9949162626528,2.89027274501398,-2.69682128407495,23.755788613461
"150",2018-03-16,6,"Warming",0.387383535840439,"after",26,33.9276860004882,22.8195270030234,5114.24844318782,0.235163626948338,0.196453053173017,52.0034041708199,1578.96938576203,7.74873218932381,2.48032875257937,3.45414252242158,3.09386328949583,8.47230831240874,-1.53818734292032,-1.64735188096315,3.85459755523348,7.04045418628037,1.95285053820067,0.908291227406526,23.7223138439253
"151",2018-04-04,1,"Control",0.340790344028928,"after",27,81.4009217363135,11.0180264536767,10419.0478750094,0.672605391105041,0.10383616753069,104.846786498234,2822.89600167478,24.0594300858616,1.58083297012664,3.51448508104335,2.36864895631903,8.70634699217714,-1.79311093136954,-2.30640020645643,4.01307272005658,6.93235447770015,2.12266453305149,0.419865812485684,24.0285159878939
"152",2018-04-04,2,"Warming",0.40299561011761,"after",27,29.0821138193769,1.8212768052856,3546.56093529856,0.259601932316911,0.0117401093867746,40.4079497475553,1047.90832892086,10.4360517370036,0.105665679710553,3.34749927666378,0.584241152981263,8.17325860980689,-1.34824413841223,-4.50250983581121,3.67421863455494,6.77332114358373,2.34478097609325,-2.47684486939361,24.3931096102197
"153",2018-04-04,3,"Control",0.402922884958017,"after",27,69.5104387147714,23.3729190354713,5364.75130753967,0.540610577734457,0.207183390311331,58.403633368104,1075.83461957049,23.0909629525477,3.02214443536495,3.14038847912763,2.70080741479782,8.38787201133131,-2.03185128514032,-2.02205539255081,3.8794058431153,6.87591951014905,2.03506643711609,0.582171383727257,23.7641385583448
"154",2018-04-04,4,"Warming",0.371634456918564,"after",27,16.2327545405464,11.0017416585682,3381.24382569918,0.0691595190654449,0.0774599512173003,36.1661991912248,790.365565673939,3.22784032987642,0.628857979780245,2.78703724656327,2.39806268229082,8.12599894612713,-2.66989468393256,-2.55670407757513,3.58812772364949,6.67249570631244,1.17184426506845,-0.463690829314119,24.3379526190476
"155",2018-04-04,5,"Control",0.383998482033586,"after",27,16.4387956551668,7.33540024700356,1880.09760510204,0.147360026993024,0.102504026332315,41.8537524880935,3285.91988991113,14.3432231983661,1.9277446104403,2.79965021311182,1.99272560926992,7.53907902527252,-1.91419814336745,-2.27687810401043,3.73418384737239,8.09740194952145,2.66328455158439,0.656402596695642,24.1630559759604
"156",2018-04-04,6,"Warming",0.384428486759547,"after",27,50.1822606690692,9.31807899389912,5669.36892579365,0.783242280941601,0.0911233807454768,62.5041815951418,1918.38539126586,33.7628724768627,1.52540406666929,3.14762881926481,2.18535125734851,8.53839655507667,-2.8167356753789,-2.48473958082989,3.96467452825349,7.12528147662042,2.0171562106188,0.163056716811195,24.3508127470094
"157",2018-04-18,1,"Control",0.363148862698412,"after",28,78.6659272365294,8.9361607095616,11395.264606387,0.458490461177508,0.0640192666167097,112.743700363301,2925.97947035174,17.6863152411275,0.63519760193894,3.16656507002579,2.18774574592393,8.73563123953629,-1.80937873937922,-2.77093193059714,4.03135723448457,6.93232982041941,1.67955629365547,-0.587320338257904,24.6809931845238
"158",2018-04-18,2,"Warming",0.428134320271164,"after",28,24.9616176850502,5.76606775118776,3815.29863437263,0.305569023086005,0.0532891284814199,44.5130435333924,1140.71021643229,12.2550002667277,0.935727654570855,3.16673071334541,1.50993715082578,8.24669128234924,-1.25016479157639,-3.34681579145186,3.78421745297491,6.91945501649634,2.44392554259049,-0.952065157887685,25.1847166335979
"159",2018-04-18,3,"Control",0.418984084755291,"after",28,114.276980442177,17.5598355604146,6715.14342205214,0.907655373241474,0.115726388191667,72.0116583281614,1276.53040737184,32.4326449031769,0.872443694667064,4.14813936227324,2.48665026839536,8.55973186851925,-0.65914190029669,-2.5055581140478,4.03586814772387,7.00272062190274,2.79021717465188,-0.422806115210739,24.4996687103174
"160",2018-04-18,4,"Warming",0.398511323776455,"after",28,17.842334553504,8.01314861246088,3518.85242887379,0.250867782278215,0.126752907114612,38.4355478286428,833.772057474993,10.4568226087911,3.36722480384688,2.88157958384481,2.08109624845477,8.16589022933172,-1.38243070554619,-2.06472707546503,3.64898535783383,6.72596017255886,2.34726420968929,1.2141186023653,25.1256056448413
"161",2018-04-18,5,"Control",0.401036780633195,"after",28,3.26319950194363,19.1080296728215,1658.26998270975,0.0239054828398914,0.284916051735495,38.3860241055466,3204.02103331221,1.29213846397354,6.67961334463599,1.182738800694,2.95011388181521,7.41353021911765,-3.72947302306316,-1.25520977842057,3.64769604287247,8.07216190408167,0.256375957968494,1.89907507414815,24.8635201951058
"162",2018-04-18,6,"Warming",0.407569891137566,"after",28,16.7181794825073,16.3478400503455,5674.55367784391,0.0985049273048451,0.117518812975083,63.3339307332572,1945.94987353141,5.59255815283584,1.08006032832116,2.79276143126001,2.45920707703251,8.51843540600835,-2.32814175227396,-2.57816026934204,3.95649620794311,7.12463814040323,1.61700506987269,-0.537568874312892,25.0410429100529
"163",2018-05-02,1,"Control",0.396074912301587,"after",29,27.3767858033689,21.7186592754562,11474.4783777778,0.0952725972054716,0.18670234387952,112.786055372612,2919.3326186471,4.88058896710518,2.32355868057504,2.89861775182784,3.07619745540662,8.6900086584307,-2.59188978902715,-1.70141654520124,3.98777196947232,6.90489506152015,1.22917553894516,0.745573601324905,24.8652770039683
"164",2018-05-02,2,"Warming",0.440222766071429,"after",29,13.2086695875175,4.87439857534283,3931.97842854308,0.0645539709162796,0.034909593705916,45.9753228043215,1171.16785958262,4.53131351658977,0.446870739787314,2.58069155479332,1.46549228612044,8.27670675575095,-2.76049409936634,-3.45772156612381,3.81954126925316,6.96418606135591,1.42496670209633,-1.0390894020551,25.4258649900793
"165",2018-05-02,3,"Control",0.43472039130291,"after",29,55.8235593011013,29.0260000607385,7078.99331887753,0.453398318229325,0.323141340606493,75.5111510097583,1329.45556200584,18.247130125036,5.99961789208203,3.58642364294503,2.5775803650604,8.61345166312481,-1.2536588900958,-1.75978291827356,4.07621634496307,7.02955962638926,2.28421469090492,1.23035386847018,24.8109319907407
"166",2018-05-02,4,"Warming",0.418304787996032,"after",29,12.1054487528345,4.16312880898392,3630.04490808769,0.106142553263726,0.0257119715981967,39.7889965362095,855.178577125626,3.67189812533042,0.179718189711356,2.49366392210391,1.42629092922562,8.19700032610426,-2.24203056056345,-3.65691687924245,3.68359291838084,6.75131042619797,1.30073596222718,-1.71580899570255,25.3914315310846
"167",2018-05-02,5,"Control",0.424171317691799,"after",29,18.2488089245222,1.98211380790411,1886.0037143424,0.390889947291881,0.0260175025325071,43.9593071700749,3449.74233964824,19.0453574922888,0.422936099524618,2.90410529328362,0.68421430491521,7.54221548564226,-0.93907342957823,-3.64514959428671,3.7832666437774,8.14605485206415,2.94682862129019,-0.860297761911488,25.0680935482804
"168",2018-05-02,6,"Warming",0.420765866964286,"after",29,22.5326540971547,13.0732241645071,5806.98569690098,0.217863803511967,0.212804554444956,64.5150446822814,1979.25164549954,11.2966695010086,6.7082720870988,3.07652316030001,2.54445874091492,8.55230477279913,-1.53018862339688,-1.69816726179311,3.96487657647651,7.02749438300114,2.41056009107488,1.52684029019864,25.2736482936508
"169",2018-05-16,1,"Control",0.369401568342152,"after",30,23.073897446955,12.0706017769409,11628.524517158,0.106284507222918,0.0856335614802803,114.346949212381,2943.87014706753,5.65052774610692,0.812957496878158,2.51668791396549,2.48140776112934,8.66976806677837,-2.89566082647336,-2.45787675428197,3.96907825458986,6.88433838753765,1.02959323068152,-0.212757398274459,25.1010367118606
"170",2018-05-16,2,"Warming",0.428018395690035,"after",30,12.6653988041248,3.62017917476514,4008.64480820105,0.123568812453446,0.036078081840213,46.844003281311,1192.5690503371,4.40059785321226,0.653654365557648,2.45146841406465,1.22744934427206,8.29604373449614,-2.20281331797587,-3.43053400579207,3.83870045071315,6.9863536761854,1.41646478608597,-0.719624725989524,25.7750230390212
"171",2018-05-16,3,"Control",0.423497131768078,"after",30,32.0163140792031,16.3867069363459,7297.80781887754,0.210595491065422,0.106882202686319,78.4351878206681,1394.06452770868,9.94753524538586,0.833804656390717,3.16187945714436,2.55788487180723,8.64048567788648,-1.98729033679638,-2.40108662121431,4.1027633453797,7.06056194071913,1.69404821329539,-0.269984995633408,25.1889156393298
"172",2018-05-16,4,"Warming",0.396447868463404,"after",30,14.7011130115539,2.8705898607062,3347.4221537415,0.228278344884151,0.03272298657778,35.7245931585661,760.767487606782,8.64897527395063,0.448674976309975,2.68793000817306,1.05455237047143,8.11594585212505,-1.47675161793626,-3.41662619874673,3.57584213479559,6.63432790728314,2.15745241048348,-0.801233683213206,25.7554398302469
"173",2018-05-16,5,"Control",0.406841183068783,"after",30,32.5539827057013,6.05699430272108,2256.96155198413,0.546293748128842,0.0881905241217676,51.2255859467141,3739.38611628784,25.0388815230209,1.68786079817888,3.48290278953563,1.80123019709027,7.72177478597055,-0.604415412722125,-2.42712249172011,3.93624108489356,8.2266767636485,3.22043387140393,0.523521172076409,25.4124181536596
"174",2018-05-16,6,"Warming",0.406584512929894,"after",30,27.5000720177356,15.4160887849584,5976.16146215986,0.252361246053913,0.176492267179146,66.0870472099379,2003.99669401159,9.08149308204479,3.07408699576044,3.21585923368739,2.62886225138463,8.59424713866312,-1.45972581685027,-1.9962372686648,3.99882130628124,7.04760075690041,2.14480720473557,0.554084002197845,25.6954080279982
"175",2018-05-30,1,"Control",0.366546136728395,"after",31,22.172775500081,43.3764826814058,11310.6663953042,0.119529431503976,0.36379535305477,111.762265529291,2921.49092954014,5.87793832593907,4.11232633833753,2.82953485461134,3.52346671634442,8.61834491290037,-2.44993408008457,-1.24024155305273,3.91080520103264,6.82014869917344,1.36750705714748,1.26114414098549,25.6691220249118
"176",2018-05-30,2,"Warming",0.423963396141975,"after",31,21.6729478478296,10.1370703555231,4161.95290686885,0.129290056037254,0.0759165587837949,48.9952414460763,1254.61077553616,7.9175924227543,0.74913181159617,3.0656142528301,2.26749809408818,8.3335523639913,-2.0558540973915,-2.66002255478354,3.88438356273098,7.04302720101278,2.05664441325302,-0.466206582335251,26.6095304188713
"177",2018-05-30,3,"Control",0.41838046393298,"after",31,65.9400074505991,42.8084293002914,7621.64991298184,0.363838449228002,0.389248297576723,80.3326097850205,1408.66859432002,14.3615086770308,4.8823542793814,3.89869703437347,2.76698272539133,8.7036969828202,-1.28936180475284,-1.98765879323259,4.13994837427988,7.07672155152081,2.27093480615927,0.482525184968672,25.8172688988095
"178",2018-05-30,4,"Warming",0.362865187444885,"after",31,73.8552902494334,22.9800304718714,4059.67579062737,0.674992452907366,0.298513158755979,41.1809979406053,817.596573616468,20.9335211774769,6.83994105706232,4.30210899547337,3.13462995003162,8.30885841951447,-0.392905630218596,-1.20860632667663,3.71797936323075,6.70636915096815,3.04135653522792,1.92279373411093,26.4341070888448
"179",2018-05-30,5,"Control",0.405183773897707,"after",31,44.8864869209589,9.00761670715905,2759.26573497732,0.552915310075634,0.10855015826229,59.5463966116942,3988.22718289137,27.1607499205574,1.95500539984213,3.8041390178462,2.19808162187517,7.92271992150663,-0.592369592353646,-2.2196221156559,4.08675746303282,8.2911021211557,3.30177659529946,0.670444104946805,26.1667793915344
"180",2018-05-30,6,"Warming",0.407471065619489,"after",31,47.347960542193,36.9666313201868,6121.50007126795,0.401021349649507,0.336454683185916,68.1318968914559,2042.04016946774,14.8558306603947,4.72397267963386,3.85409834809882,3.60968447628634,8.62905111836944,-0.945388432273434,-1.09122292062595,4.06454194526347,7.15430763942978,2.64467114189386,1.55012921616161,26.8113620094797
"181",2018-06-14,1,"Control",0.334303526111111,"after",32,42.657405723104,23.0892229232804,11554.8793758125,0.343034235761669,0.199232655550196,115.14928928405,3014.94309345665,15.2715729548655,2.42853215916606,3.02349640236903,2.73925075124941,8.62648789632411,-1.88786210642746,-2.05098834087371,3.92215270615389,6.83717613028836,1.74885736814807,0.38924501718788,25.8716842932099
"182",2018-06-14,2,"Warming",0.392057831388889,"after",32,7.18337418178381,10.5327009687578,4105.409648082,0.0380884230918012,0.0817229252552912,48.7556982738818,1240.68334243871,2.11290773652664,1.88182459652519,1.88718940219498,2.2361536644097,8.31973817224257,-3.26535429176876,-2.79984510260113,3.88058380976867,7.03851539870771,0.726749801663339,-0.375022621917558,26.8269548425926
"183",2018-06-14,3,"Control",0.394263594259259,"after",32,79.6238145880574,26.2192598828419,8417.95387585032,0.428304383941884,0.239750978492862,85.7834655295541,1447.0337416516,16.1142390935412,3.70086112196129,3.63965844049648,2.58317467942455,8.77658627697936,-1.70263133580411,-2.15751699272682,4.18513332350172,7.09449949749206,1.82938130272833,0.372851674733497,25.9818864722222
"184",2018-06-14,4,"Warming",0.317398429166667,"after",32,25.967719798438,4.18085208364829,4386.47880634923,0.2242454038832,0.0624026645916975,45.0619671928883,922.207421118052,11.6439234752572,1.20850875812442,3.25685807137809,1.43053899180847,8.38628211279117,-1.49456843313861,-2.7725460896814,3.80804081040295,6.82677027536508,2.45479304196321,0.189469911422805,26.6131025740741
"185",2018-06-14,5,"Control",0.38072870941358,"after",32,33.5922901058201,5.17127990173847,3185.58088803854,0.320874946968187,0.0609696708236282,64.222910621408,4060.56137686106,12.0004965833881,1.28472740557617,3.51429955637174,1.64313955846608,8.06638996519774,-1.13639220572601,-2.79573992191017,4.1623615673727,8.3090765378273,2.48495636383458,0.250624394599436,26.3016543796296
"186",2018-06-14,6,"Warming",0.38493358287037,"after",32,29.5993627425044,18.2137758339632,6292.28387489607,0.290160269711245,0.157820928995101,71.8046317210602,2182.82259803281,15.1226510831709,2.00639250527993,3.3574983202474,2.60945176316,8.66728282628358,-1.25997247377485,-2.2654854967019,4.13279261895147,7.254081995307,2.61960043983665,0.0224230532411729,26.9822003518518
"187",2018-06-27,1,"Control",0.374085781365741,"after",33,55.8132592650734,69.9509525946272,11371.0893625283,0.407710112624872,0.695264553100688,114.2910007128,3028.54750994127,20.781071442262,10.8912108699904,3.18386759116113,3.34456072573281,8.6157712999272,-2.02740141866732,-1.42318765830722,3.91973971730839,6.85288862343863,2.01124011850696,1.11061182401023,25.7132612191358
"188",2018-06-27,2,"Warming",0.407422897260803,"after",33,15.844591658672,5.48457928876675,4240.08980889077,0.108465264711552,0.0447316803219225,50.3215715369776,1271.52741314151,5.23043460871984,0.4701958546331,2.75555527437635,1.13335151917091,8.3518077129398,-2.22849517098348,-3.58561898457981,3.91321307370649,7.06872427006167,1.65327300389035,-1.19938490171405,26.5586457600309
"189",2018-06-27,3,"Control",0.414695981712963,"after",33,51.9170038156287,57.6340120137797,8340.55769104306,0.210338806475244,0.477344388345413,85.2896560968894,1446.95812704719,13.0278201056274,6.49767725194351,3.56961079204094,3.31598571434309,8.78160150603503,-1.93177686848871,-1.53632044173437,4.18869842232422,7.09783597710713,2.03493747100477,0.840728648642139,25.7613679475309
"190",2018-06-27,4,"Warming",0.361443365740741,"after",33,17.9896128495843,0,4620.34377339382,0.0929421952717637,0,47.0606244706399,946.087316083047,4.32794175212597,0,2.88980008616659,-9.21034037197618,8.43822441277642,-2.37470217612571,-9.21034037197618,3.85143877779695,6.85233497079016,1.46511518847685,-9.21034037197618,26.3791024575617
"191",2018-06-27,5,"Control",0.404369150192901,"after",33,42.7285492586778,10.6110679618001,3603.10814489796,0.526341076616554,0.120580347011798,70.8093224785636,4277.79705186286,23.9796571150885,1.93455711552019,3.75486963807925,2.36190702779267,8.1895521532882,-0.641615868929294,-2.11460998922476,4.25999207769996,8.3611934719363,3.17721002090289,0.659930109498188,26.0315959143519
"192",2018-06-27,6,"Warming",0.402910151311728,"after",33,18.6297321581196,30.4060368422582,6115.44273356954,0.115688248973177,0.276980353392372,70.5994918699519,2179.56296493837,6.45343373713969,3.35685185840088,2.91445808025689,3.40486263457351,8.64106018221982,-2.26411514823462,-1.30162244205294,4.1249234013023,7.27373550606254,1.79884669916467,1.18505910482623,26.4152179243827
