"","session","tube","treatment","diam2","hurricane","depthbin.cm.","date","prodbybin","prodbybin.bystock","prod2mg.bin","mortbybin","stockbybin","dlenbybin","mortLengthbybin","lenbybin","prodSAbybin","morSAbybin","SAbybin","prodnewRMLbybin","prod2newRMLbybin","stocknewRMLbybin","mornewRMLbybin","binlength","tubelength","tubedepth","added","plot","dur","prod.mg.cm3","prod.mg.cm3.day","prod2bin.mg.cm3","prod2.mg.cm3.day","prodbystock.mg.cm3","prodbystock.mg.cm3.day","mort.mg.cm3","mort.mg.cm3.day","stock.mg.cm3","dlen.mm.cm3","dlen.mm.cm3.day","mortLength.mm.cm3","mortLength.mm.cm3.day","len.mm.cm3","prod.mg.newRMLmg.cm3","prod.mg.newRMLmg.cm3.day","mort.mg.newRML.cm3","mort.mg.newRML.cm3.day","stock.mg.newRML.cm3","prod2.mg.newRML.cm3","prod2.mg.newRML.cm3.day","prodSA.mm2.cm3","prodSA.mm2.cm3.day","morSA.mm2.cm3","morSA.mm2.cm3.day","SA.mm2.cm3","prod.mg.cm2","prod.mg.cm2.day","prod2.mg.cm2","prod2.mg.cm2.day","prodbystock.mg.cm2","prodbystock.mg.cm2.day","mort.mg.cm2","mort.mg.cm2.day","stock.mg.cm2","dlen.mm.cm2","dlen.mm.cm2.day","mortLength.mm.cm2","mortLength.mm.cm2.day","len.mm.cm2","stock.newRMLmg.cm2","prod.newRMLmg.cm2","prod.newRMLmg.cm2.day","prod2.newRMLmg.cm2","prod2.newRMLmg.cm2.day","mort.newRMLmg.cm2","mort.newRMLmg.cm2.day","prodSA.mm2.cm2","prodSA.mm2.cm2.day","morSA.mm2.cm2","morSA.mm2.cm2.day","SA.mm2.cm2","SA.m2.m2","prodSA.m2.m2.day","morSA.m2.m2.day","stock.newRMLg.m2","prod.newRMLg.m2.day","mort.newRMLg.m2.day","stock.g.m2","prod.g.m2.day","mort.g.m2.day","prod.g.m2.day.arit","prod2.g.m2.day","prod2.newRMLg.m2.day"
"4057",19,3,"Warming","Fine","after","40-50",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4058",19,3,"Warming","Finer","after","40-50",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4059",19,11,"Control","Finer","after","0-10",2017-12-05,0.989781079476681,0.989781079476681,0.989781079476681,1.31976428591354,12.8568305756914,19.820284,44.212592,231.716444,17.8905211087031,41.9973115143659,281.259204205264,0.423477001253876,0.746685488945081,5.54029368827122,0.52353291733957,11.0526315789474,127.26,115.14,NA,3,13,1.06609073186264,0.0820069793740489,1.06609073186264,0.0820069793740489,1.06609073186264,0.0820069793740489,1.42151482042841,0.109347293879109,13.8480601438853,21.3483784580498,1.64218295831153,47.6212725623581,3.66317481248909,249.581203854875,0.456126021758709,0.0350866170583622,0.56389599940203,0.0433766153386177,5.96743651231025,0.804253077661933,0.0618656213586102,19.2698356613015,1.48229505086934,45.2351994769246,3.4796307289942,302.943587295918,10.6609073186264,0.820069793740489,10.6609073186264,0.820069793740489,10.6609073186264,0.820069793740489,14.2151482042841,1.09347293879109,138.480601438853,213.483784580498,16.4218295831153,476.212725623581,36.6317481248909,2495.81203854875,59.6743651231025,4.56126021758709,0.350866170583622,8.04253077661933,0.618656213586102,5.6389599940203,0.433766153386177,192.698356613015,14.8229505086934,452.351994769246,34.796307289942,3029.43587295918,30.2943587295918,0.148229505086934,0.34796307289942,596.743651231025,3.50866170583622,4.33766153386177,1384.80601438853,8.20069793740489,10.9347293879109,8.20069793740489,8.20069793740489,6.18656213586102
"4060",19,8,"Warming","Coarse","after","40-50",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4061",19,4,"Warming","Coarse","after","0-10",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5109170305677,126,45.8,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4062",19,7,"Warming","Finer","after","70-80",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4063",19,3,"Warming","Coarse","after","0-10",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4064",19,7,"Warming","Finer","after","50-60",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4065",19,5,"Warming","Coarse","after","50-60",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4066",19,11,"Control","Fine","after","90-100",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4067",19,11,"Control","Finer","after","90-100",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4068",19,5,"Warming","Fine","after","20-30",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4069",19,9,"Control","Coarse","after","0-10",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5774647887324,124.74,42.174,"added",5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4070",19,5,"Warming","Fine","after","50-60",2017-12-05,0,0,0,0,1.79474345082604,0,0,3.371431,0,0,14.0850580650401,0,0,0.926012036486098,0,13.3474576271186,127.89,95.816,NA,4,13,0,0,0,0,0,0,0,0,1.60075379589927,0,0,0,0,3.00702084656086,0,0,0,0,0.8259215442582,0,0,0,0,0,0,12.5626368229383,0,0,0,0,0,0,0,0,16.0075379589927,0,0,0,0,30.0702084656086,8.25921544258201,0,0,0,0,0,0,0,0,0,0,125.626368229383,1.25626368229383,0,0,82.59215442582,0,0,160.075379589927,0,0,0,0,0
"4071",19,3,"Warming","Fine","after","20-30",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4072",19,8,"Warming","Fine","after","0-10",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4073",19,5,"Warming","Finer","after","60-70",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4074",19,7,"Warming","Fine","after","30-40",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4075",19,11,"Control","Finer","after","30-40",2017-12-05,0.176494852173818,0.176494852173818,0.176494852173818,0,0.176494852173818,8.026293,0,8.026293,6.86719697717423,0,6.86719697717423,0.0665970770959182,0.183121868316786,0.0665970770959182,0,11.0526315789474,127.26,115.14,NA,3,13,0.190102165039826,0.014623243464602,0.190102165039826,0.014623243464602,0.190102165039826,0.014623243464602,0,0,0.190102165039826,8.645100170068,0.665007705389846,0,0,8.645100170068,0.071731545624855,0.00551781120191192,0,0,0.071731545624855,0.197240107597445,0.0151723159690342,7.39664073505159,0.568972364234738,0,0,7.39664073505159,1.90102165039826,0.14623243464602,1.90102165039826,0.14623243464602,1.90102165039826,0.14623243464602,0,0,1.90102165039826,86.45100170068,6.65007705389846,0,0,86.45100170068,0.71731545624855,0.71731545624855,0.0551781120191192,1.97240107597445,0.151723159690342,0,0,73.9664073505159,5.68972364234738,0,0,73.9664073505159,0.739664073505159,0.0568972364234738,0,7.1731545624855,0.551781120191192,0,19.0102165039826,1.4623243464602,0,1.4623243464602,1.4623243464602,1.51723159690342
"4076",19,11,"Control","Finer","after","100-110",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4077",19,8,"Warming","Coarse","after","50-60",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4078",19,5,"Warming","Coarse","after","10-20",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4079",19,5,"Warming","Finer","after","50-60",2017-12-05,0,0,0,0.26845858284711,0.193181702514834,0,5.07563,4.935351,0,6.72092678492793,5.6260013574319,0,0,0.0771398423479992,0.110414791960963,13.3474576271186,127.89,95.816,NA,4,13,0,0,0,0,0,0,0.239441517580945,0.0184185782754573,0.172301140565007,0,0,4.52701693121695,0.348232071632073,4.40190036281181,0,0,0.0984803133136332,0.00757540871643333,0.0688019757903548,0,0,0,0,5.99447740454647,0.461113646503575,5.01789992575182,0,0,0,0,0,0,2.39441517580945,0.184185782754573,1.72301140565007,0,0,45.2701693121695,3.48232071632073,44.0190036281181,0.688019757903548,0,0,0,0,0.984803133136332,0.0757540871643333,0,0,59.9447740454647,4.61113646503575,50.1789992575182,0.501789992575182,0,0.0461113646503575,6.88019757903548,0,0.757540871643333,17.2301140565007,0,1.84185782754573,0,0,0
"4080",19,7,"Warming","Finer","after","0-10",2017-12-05,1.14783027938572,1.14783027938572,1.14783027938572,1.43051743640677,4.88902902610095,36.623428,12.736553,231.461736,35.7069724226517,22.0445408185796,182.854169409633,0.455707621635675,1.04603680202788,1.88411261382988,0.65924227140478,18.3139534883721,128.52,70.176,NA,6,13,0.746133061429871,0.0573948508792208,0.746133061429871,0.0573948508792208,0.746133061429871,0.0573948508792208,0.929890397059578,0.0715300305430445,3.17805363752594,23.8066123053666,1.83127786964358,8.27924080120937,0.636864677016105,150.45887600907,0.296227176573455,0.0227867058902657,0.428532391087007,0.0329640300836159,1.22474440505948,0.67996345407708,0.0523048810828523,23.2108815445808,1.78545242650622,14.3297846590918,1.10229112762245,118.862120704674,7.4613306142987,0.573948508792208,7.4613306142987,0.573948508792208,7.4613306142987,0.573948508792208,9.29890397059578,0.715300305430445,31.7805363752594,238.066123053666,18.3127786964358,82.7924080120937,6.36864677016105,1504.5887600907,12.2474440505948,2.96227176573455,0.227867058902657,6.7996345407708,0.523048810828523,4.28532391087007,0.329640300836159,232.108815445808,17.8545242650622,143.297846590918,11.0229112762245,1188.62120704674,11.8862120704674,0.178545242650622,0.110229112762245,122.474440505948,2.27867058902657,3.29640300836159,317.805363752594,5.73948508792208,7.15300305430445,5.73948508792208,5.73948508792208,5.23048810828523
"4081",19,8,"Warming","Finer","after","30-40",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4082",19,5,"Warming","Finer","after","10-20",2017-12-05,0,0,0,0.0655344469007322,1.15904986609069,0,4.024052,13.048168,0,2.96506406225488,19.3581827254908,0,0,0.521724201367588,0.0240097591516799,13.3474576271186,127.89,95.816,NA,4,13,0,0,0,0,0,0,0.0584509806068513,0.0044962292774501,1.03377085562133,0,0,3.58910155706728,0.276084735159022,11.6378217989418,0,0,0.0214145999992308,0.00164727692301776,0.465332243094298,0,0,0,0,2.64457716814873,0.203429012934518,17.265801675041,0,0,0,0,0,0,0.584509806068513,0.044962292774501,10.3377085562133,0,0,35.8910155706728,2.76084735159022,116.378217989418,4.65332243094298,0,0,0,0,0.214145999992308,0.0164727692301776,0,0,26.4457716814873,2.03429012934518,172.65801675041,1.7265801675041,0,0.0203429012934518,46.5332243094298,0,0.164727692301776,103.377085562133,0,0.44962292774501,0,0,0
"4083",19,11,"Control","Coarse","after","70-80",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4084",19,5,"Warming","Finer","after","20-30",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4085",19,1,"Control","Coarse","after","60-70",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0229007633588,132.3,110.04,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4086",19,9,"Control","Finer","after","0-10",2017-12-05,0.863812354889997,0.863812354889997,0.863812354889997,0,11.3911512197468,24.935497,0,175.72222,25.2231100324928,0,240.284591669091,0.347358813876479,0.761027384623648,4.91699777411913,0,29.5774647887324,124.74,42.174,NA,5,13,0.347679575947788,0.0267445827652144,0.347679575947788,0.0267445827652144,0.347679575947788,0.0267445827652144,0,0,4.5848737902609,10.0363961848073,0.772030475754404,0,0,70.7271973922902,0.139809953431009,0.0107546118023853,0,0,1.97906372994591,0.30630920809682,0.0235622467766784,10.1521587999262,0.780935292302018,0,0,96.71318598926,3.47679575947788,0.267445827652144,3.47679575947788,0.267445827652144,3.47679575947788,0.267445827652144,0,0,45.848737902609,100.363961848073,7.72030475754404,0,0,707.271973922902,19.7906372994591,1.39809953431009,0.107546118023853,3.0630920809682,0.235622467766784,0,0,101.521587999262,7.80935292302018,0,0,967.1318598926,9.671318598926,0.0780935292302018,0,197.906372994591,1.07546118023853,0,458.48737902609,2.67445827652144,0,2.67445827652144,2.67445827652144,2.35622467766784
"4087",19,1,"Control","Finer","after","100-110",2017-12-05,0,0,0,0,0.0369605694405017,0,0,2.754748,0,0,1.84322659615175,0,0,0.0132860004098257,0,12.0229007633588,132.3,110.04,NA,1,13,0,0,0,0,0,0,0,0,0.0365973892419177,0,0,0,0,2.72767942554799,0,0,0,0,0.0131554501412484,0,0,0,0,0,0,1.82511477018805,0,0,0,0,0,0,0,0,0.365973892419177,0,0,0,0,27.2767942554799,0.131554501412484,0,0,0,0,0,0,0,0,0,0,18.2511477018805,0.182511477018805,0,0,1.31554501412484,0,0,3.65973892419177,0,0,0,0,0
"4088",19,11,"Control","Coarse","after","90-100",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4089",19,5,"Warming","Fine","after","30-40",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4090",19,2,"Control","Finer","after","20-30",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3684210526316,128.52,27.132,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4091",19,11,"Control","Coarse","after","20-30",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4092",19,8,"Warming","Coarse","after","10-20",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4093",19,11,"Control","Fine","after","70-80",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4094",19,1,"Control","Fine","after","60-70",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0229007633588,132.3,110.04,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4095",19,7,"Warming","Finer","after","30-40",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4096",19,8,"Warming","Fine","after","40-50",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4097",19,11,"Control","Finer","after","60-70",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4098",19,9,"Control","Finer","after","20-30",2017-12-05,0,0,0,0,0.469050656858349,0,0,4.428618,0,0,8.28455581025019,0,0,0.206528545126902,0,29.5774647887324,124.74,42.174,NA,5,13,0,0,0,0,0,0,0,0,0.188790230368156,0,0,0,0,1.78249363945578,0,0,0,0,0.083126568616837,0,0,0,0,0,0,3.3344867490236,0,0,0,0,0,0,0,0,1.88790230368156,0,0,0,0,17.8249363945578,0.83126568616837,0,0,0,0,0,0,0,0,0,0,33.344867490236,0.33344867490236,0,0,8.3126568616837,0,0,18.8790230368156,0,0,0,0,0
"4099",19,5,"Warming","Coarse","after","0-10",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3474576271186,127.89,95.816,"added",4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4100",19,11,"Control","Fine","after","60-70",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526315789474,127.26,115.14,"added",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4101",19,8,"Warming","Fine","after","50-60",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4102",19,2,"Control","Fine","after","20-30",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3684210526316,128.52,27.132,"added",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4103",19,7,"Warming","Fine","after","50-60",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3139534883721,128.52,70.176,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4104",19,8,"Warming","Coarse","after","70-80",2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4515235457064,126.63,72.561,"added",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4105",20,3,"Warming","Coarse","after","20-30",2017-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5555555555556,128.52,82.62,"added",2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
